stationId,stationName,latitude,longitude
ST-1579,1290. 위례송파꿈에그린아파트24단지 앞 성벽 다리 밑,37.47458267,127.13754272
ST-1580,1291. 서울체육고등학교 앞,37.52193832,127.13186646
ST-1582,1293. 석촌호수 서호 사거리,37.50656128,127.09655762
ST-1584,1295. 잠실역 8번출구,37.51396179,127.10030365
ST-1585,1296. 석촌호수교차로 (송파나루근린공원 앞),37.50867844,127.10343170
ST-1586,1297. 석촌호수교차로(동호 팔각정 앞),37.50920105,127.10411835
ST-1588,1299. 송파소방서 (방이119안전센터),37.51987839,127.13671112
ST-1589,1300. 오륜사거리,37.50693893,127.13922119
ST-825,1302. 한성대입구역6번출구 뒤,37.58876419,127.00630951
ST-931,1303. 돈암초교 입구,37.59169388,127.01249695
ST-826,1304. 만해공원,37.59440231,126.99230957
ST-947,1305. 성북구청,37.58932877,127.01643372
ST-842,1306. 한성대입구역2번출구,37.58844757,127.00670624
ST-827,1308. 안암로터리 버스정류장 앞,37.58259201,127.02897644
ST-559,1314. 정릉꿈에그린1단지 201동 앞,37.60243988,127.01168823
ST-560,1315. 고려사대부속중고 정문,37.60776138,127.00328064
ST-562,1316. 고려사대부속중고 건너편 ,37.60726166,127.00283813
ST-563,1318. 길음역 3번출구 뒤,37.60308456,127.02478790
ST-564,1319. 종암사거리 분수대,37.60304260,127.03327179
ST-655,1321. 국민은행 종암동지점 앞,37.59328842,127.03666687
ST-565,1322. 래미안라센트아파트 103동 앞,37.59806824,127.03927612
ST-571,1325. 상월곡역 4번출구,37.60580826,127.04773712
ST-572,1326. 상월곡역 1번출구,37.60606766,127.04731750
ST-574,1327. 상월곡역 3번출구,37.60734177,127.05068207
ST-910,1328. 월곡역 3번출구,37.60262680,127.04163361
ST-580,1334. 석관동주민센터 앞,37.61299896,127.06130981
ST-1200,1336. 성북3교 위,37.59125137,127.01400757
ST-1201,1337. 돈암성당 옆,37.59038162,127.01713562
ST-1202,1338. 용문2교 옆,37.58689880,127.02075195
ST-1203,1339. 삼성전자서비스 성북센터,37.61056900,127.03350830
ST-1204,1340. 광운초등학교 앞,37.61784363,127.05500031
ST-1206,1342. 성북쉼터 앞,37.59261703,126.99793243
ST-1207,1343. 한성대7번출구 앞,37.58924866,127.00737762
ST-1208,1344. 아리랑시네센터 앞,37.60028839,127.01370239
ST-1210,1346. 길음8골어린이공원 옆,37.60897827,127.02024841
ST-1211,1347. 길음래미안아파트817동 상가 앞,37.60710526,127.02149963
ST-1212,1348. 성북제일새마을금고 본점 앞,37.60475159,127.02275848
ST-1213,1349. 월계2교 버스정류장 앞,37.62140656,127.05197144
ST-1215,1351. 안암2교 옆,37.57944870,127.02419281
ST-1216,1352. e 편한세상 보문아파트 내,37.58388138,127.01709747
ST-1217,1353. 금호어울림센터힐 내,37.60083008,127.02355194
ST-1317,1354. 고려대학교 2번출구,37.59071350,127.03619385
ST-1347,1355. 보문2교,37.58869934,127.01891327
ST-1383,1357. 북한산보국문역,37.61207199,127.00813293
ST-1384,1358. 정릉도서관 앞,37.60478973,127.01058197
ST-1386,1360. 정릉역,37.60309601,127.01350403
ST-1424,1361. 홍익중고 입구,37.59296799,127.00223541
ST-1454,1362. 보문역6번출구 앞,37.58519745,127.01966858
ST-1455,1363. 보문4교 인근,37.58375168,127.02194977
ST-1456,1364. 성북동 치안센터 앞,37.59017181,127.00408936
ST-1457,1365. 선잠단지 앞,37.59336090,126.99909210
ST-1458,1366. 일신초등학교 옆,37.59972000,127.04038239
ST-1459,1367. 길음문화복합미디어센터,37.60429764,127.02261353
ST-1460,1368. 성신여대입구 교차로,37.59139633,127.02015686
ST-1634,1370. 복자사랑 피정의 집,37.59453964,126.99520874
ST-1636,1372. KEB은행 고대점,37.58644485,127.03160095
ST-1637,1373. 성북구보건소 건너편,37.60235596,127.03907776
ST-1723,1375. 생명의 전화 종합복지관 앞 교차로,37.60390854,127.03737640
ST-1745,1376. 한국과학기술연구원 중문,37.59730911,127.04378510
ST-1746,1377. 한국과학기술연구원 북문,37.60418701,127.04549408
ST-2221,1379.길음뉴타운푸르지오아파트 3단지,37.60929489,127.01847839
ST-2222,1380.월곡역 5번출구 앞,37.60108566,127.04123688
ST-2223,1381.석계역 4번출구 뒤,37.61478424,127.06700134
ST-2406,1382.래미안월곡아파트 입구,37.60866547,127.03627014
ST-2225,1384.성신여대입구역 5번출구,37.59282684,127.01628876
ST-2226,1385.성신여대입구역 3번출구 앞,37.59236526,127.01628876
ST-2227,1386.동선고가차도 초입,37.59415817,127.01896667
ST-2229,1388. 돈암초교입구 버스정류장(한성대입구역 방면),37.59088135,127.01170349
ST-2231,1390.석관래미안아트리치,37.60646057,127.06162262
ST-2232,1391.성북청소년센터,37.61688232,127.05606842
ST-2233,1392.돈암삼성풍림아파트,37.59709930,127.02262878
ST-2234,1393.돈암육교 하단,37.59818268,127.02117920
ST-2235,1394.길음뉴타운 래미안9단지,37.60242462,127.01998138
ST-2236,1395.래미안장위포레카운티(102동),37.61817932,127.05183411
ST-2237,1396.래미안장위퍼스트하이(513동),37.61844254,127.05145264
ST-558,1401. 극동늘푸른아파트,37.61473846,127.07636261
ST-561,1402. 금란주차장 앞,37.60007095,127.10233307
ST-566,1403. 중화빌딩 앞 (동부시장),37.59424973,127.07657623
ST-599,1404. 동일로 지하차도,37.59529877,127.08003235
ST-568,1405. 망우역 1번출구,37.59909821,127.09294891
ST-847,1407. 먹골역 1번출구 뒤,37.61151123,127.07788849
ST-570,1408. 먹골역 6번출구 앞,37.61072159,127.07747650
ST-573,1410. 면목 대원칸타빌아파트,37.57778168,127.09018707
ST-912,1411. 상봉시장앞 교차로 한성빌딩 앞,37.59254074,127.08673859
ST-849,1414. 사가정역 2번출구,37.58098984,127.08824158
ST-850,1416. 상봉역 3번출구,37.59521866,127.08599854
ST-583,1418. 새솔초등학교,37.61743927,127.10901642
ST-585,1420. 신내어울공원 앞,37.61394501,127.09770203
ST-586,1421. 신내역 4번출구,37.61246109,127.10337830
ST-587,1422. 신내우디안아파트 1단지,37.62009811,127.10646057
ST-588,1424. 양원역 2번출구,37.60631180,127.10774231
ST-589,1425. 신성미소지움아파트,37.58745956,127.09597015
ST-590,1426. 면목도시개발아파트 1동 앞,37.57358932,127.08682251
ST-852,1427. 용마산역 1번출구,37.57429886,127.08691406
ST-853,1428. 원묵고등학교,37.61602402,127.08596802
ST-854,1429. 장안중학교,37.59995651,127.08000183
ST-855,1430. 중랑구청,37.60615158,127.09259796
ST-856,1431. 중랑구청 사거리,37.60649872,127.09545135
ST-857,1433. 중화역 2번출구,37.60207748,127.07958221
ST-593,1435. 능산삼거리,37.60868073,127.10079193
ST-594,1436. 동원베네스트 건물 앞,37.60810089,127.10118103
ST-596,1438. 홈플러스 신내점 앞,37.61616898,127.09348297
ST-942,1440. 면목2동 사거리,37.58637238,127.08007050
ST-584,1441. 신내능말공원,37.61670685,127.11026001
ST-1093,1442. 중랑구청 중화동 별관 앞,37.59859085,127.07981873
ST-1095,1444. 면목4치안센터,37.57402802,127.08054352
ST-1096,1445. 용마지구대 A,37.57994080,127.07939911
ST-1097,1446. 중랑전화국 교차로,37.59130096,127.08032990
ST-1098,1447. 면목역 3번출구,37.58890152,127.08728027
ST-1099,1448. 코스트코 상봉점,37.59732056,127.08979797
ST-1332,1449. 상봉역 1번출구,37.59655762,127.08583832
ST-1333,1450. 화랑대역 7번출구,37.61963654,127.08504486
ST-1334,1451. 중랑세무서,37.59275818,127.07266998
ST-1335,1452. 겸재교 진입부,37.58565521,127.07505035
ST-1345,1453. 중랑캠핑숲,37.60460281,127.10925293
ST-1346,1454. 한국전력공사(동대문 중랑지사),37.60734940,127.07859039
ST-1375,1455. 상봉역 2번 출구,37.59632874,127.08589935
ST-1380,1456. 상아빌딩(우림시장 교차로),37.59511185,127.10032654
ST-1381,1457. 동원사거리,37.58975983,127.09323883
ST-1451,1458. 상봉터미널2,37.59733963,127.09308624
ST-1452,1459. 용마한신아파트사거리,37.58034897,127.09265137
ST-2282,1461.동양엔파트 앞,37.59385300,127.07507324
ST-2283,1462.동부시장 북문 앞,37.59386826,127.07652283
ST-2284,1463.중랑구민회관,37.57407761,127.08500671
ST-2285,1464.중화역 4번출구,37.60305405,127.07900238
ST-2287,1466.두산대림아파트 삼거리,37.61882401,127.08757019
ST-2288,1467.sk신내 주유소앞(용마산로),37.61362076,127.10115051
ST-2289,1468.먹골역 7번 출구,37.61147690,127.07739258
ST-2290,1469.먹골역 4번출구,37.60982132,127.07813263
ST-2291,1470.중화동 우리은행 앞,37.60520172,127.07858276
ST-2292,1471.동양쇼핑 정류소 앞,37.61535263,127.07849121
ST-2293,1472.영성빌딩(PAT),37.60408401,127.07923126
ST-2294,1473.중랑역 1번 출구(중화문화복지센터),37.59489059,127.07495117
ST-2295,1474.서울중랑우체국,37.59581375,127.08283997
ST-2298,1477.면목삼익아파트 앞,37.57598495,127.07960510
ST-2299,1478.홈플러스 상봉점 앞,37.59832764,127.09226990
ST-2300,1479.면목 홈플러스 2 ,37.58105469,127.08209229
ST-2301,1480. 용마지구대 B,37.58111191,127.08010101
ST-643,1503. 강북구청사거리(수유역 8번출구),37.63926315,127.02672577
ST-644,1504. 삼양시장오거리,37.62415695,127.01862335
ST-859,1509. 서울북부수도사업소,37.63437653,127.03575134
ST-860,1510. 번동주공5단지 관리사무소 앞,37.63371658,127.03551483
ST-862,1512. 강북중학교 앞,37.64473724,127.02656555
ST-863,1513. 강북구청 뒷편,37.63967133,127.02519989
ST-646,1514. 강북구청 사거리 버스정류소 앞,37.63880539,127.02835846
ST-648,1515. 송천동 주민센터,37.61828613,127.02404785
ST-652,1516. 우이동길마을마당,37.63979340,127.01685333
ST-654,1518. 수유2동은행빌딩 앞,37.64308548,127.01616669
ST-651,1519. 장미원시장 건너편,37.64545059,127.01561737
ST-650,1520. 수유중앙시장,37.63986206,127.02278900
ST-647,1525. 미아동 복합청사,37.62714005,127.02669525
ST-1100,1526. 강북종합시장 앞,37.64173889,127.02462769
ST-1101,1527. 미아역 1번 출구 뒤,37.62733459,127.02605438
ST-1102,1528. 삼각산동 주민센터,37.61503601,127.02069855
ST-1103,1529. 미아동 한국전력공사,37.63018036,127.02490997
ST-1104,1530. 광산사거리,37.64355087,127.02234650
ST-1105,1531. 미아사거리 1번 출구,37.61395645,127.03025055
ST-1106,1532. 번3동 주민센터 교차로,37.62635422,127.04744720
ST-1107,"1533. 번동 주공3, 4단지 교차로",37.62991714,127.04091644
ST-1109,1535. 효성인텔리안 앞,37.63629150,127.02337646
ST-1110,1536. 번동 두산위브 101동 옆,37.63626099,127.03217316
ST-1387,1537. 북한산 우이역,37.66366577,127.01242828
ST-1388,1538. 솔밭공원역,37.65615845,127.01313782
ST-1389,1539. 4.19민주묘지역,37.64967346,127.01345062
ST-1390,1540. 가오리역,37.64167023,127.01688385
ST-1391,1541. 삼양역,37.62652969,127.01805878
ST-1392,1542. 삼양사거리역,37.62155151,127.02037048
ST-1423,1543. 수유1동 주민센터,37.63018799,127.01773834
ST-1665,1546. 송천동우체국,37.61545944,127.02970123
ST-1724,1547. 꿈의숲 롯데캐슬,37.61775208,127.03570557
ST-1725,1548. 북서울 꿈의숲 서문,37.62268829,127.03781128
ST-2123,1550.삼각산아이원아파트(105동 옆),37.61522293,127.01850891
ST-2124,1551.4.19탑 앞,37.64686203,127.00881195
ST-2125,1552. 강북구청사거리,37.63920212,127.02723694
ST-2126,1553.서울북부고용노동지청,37.63520432,127.03396606
ST-2127,1554.번동사거리,37.63539124,127.03455353
ST-2129,1557.신창교,37.63238144,127.03930664
ST-2130,1558.강북문화정보도서관,37.62552643,127.03732300
ST-2132,1560. 도봉세무서 앞,37.61980820,127.02852631
ST-2133,1564.4.19민주묘지역 1번출구,37.64959717,127.01384735
ST-2134,1565.수유사거리,37.63561249,127.02299500
ST-2136,1568.4.19민주묘지 입구사거리,37.64793396,127.01457214
ST-2137,1569.수유역2번출구,37.63796997,127.02590179
ST-2401,1571.북서울 꿈의 숲 입구,37.62673187,127.03877258
ST-2402,1572. 우이동 먹거리마을,37.66446304,127.01184082
ST-2403,1573.현대성우아파트 옆,37.61666489,127.02210999
ST-2405,1574.송중초등학교 옆,37.61669922,127.03049469
ST-600,1601. 석계역 문화광장 내 자전거 보관소,37.61518097,127.06464386
ST-913,1602. 광운대역 앞,37.62266159,127.06189728
ST-866,1605. 헬스케어,37.63162231,127.06161499
ST-602,1606. 태릉입구역 3번출구 ,37.61917114,127.07492828
ST-735,1608. 공릉역 1번 출구 앞,37.62661362,127.07275391
ST-603,1610. 화랑대역 2번출구 앞,37.62036896,127.08364105
ST-604,1611. 과기대 입구(우),37.62957382,127.07678986
ST-605,1616. 하계2동 공항버스정류장 옆,37.63510895,127.06832886
ST-606,1617. 하계동 중평어린이공원 앞,37.63756943,127.06315613
ST-736,1619. 중계동 하나프라자빌딩 앞(중1-1),37.64902115,127.07640839
ST-867,1620. 중계동 노원구민체육센터 옆(중1-2),37.64820862,127.07022095
ST-914,1625. 상계역 3번출구,37.65999985,127.07296753
ST-915,1627. 수락산역 4번출구,37.67694092,127.05509949
ST-868,1628. 노일초등학교 앞,37.67361832,127.05525208
ST-869,1630. 수연빌딩 앞,37.67625046,127.05550385
ST-608,1634. 당고개공원 대여소,37.66846085,127.07714844
ST-609,"1635. 상계3,4동 주민센터 대여소",37.67271042,127.08316040
ST-610,1636. 상계주공2단지 버스정류장 옆,37.64921188,127.06176758
ST-611,1637. KT 전화국 버스정류장 옆,37.65470123,127.06340027
ST-612,1639. 희성오피앙,37.68031311,127.05506897
ST-971,1640. 한내근린공원 북측,37.62386322,127.06848907
ST-970,1641. 한내근린공원 남측,37.62155533,127.06951141
ST-964,1642. 서울여대 남문,37.62531662,127.08813477
ST-1111,1643. 태릉입구역 8번출구,37.61736679,127.07521057
ST-1114,1646. 삼육대 입구,37.63848877,127.10790253
ST-1118,1650. 중계근린공원내,37.63957977,127.06510162
ST-1119,1651. 상계동 우방유쉘아파트 앞,37.67237473,127.05599213
ST-1120,1652. 파르코 앞,37.68000031,127.05558014
ST-1121,1653. 노원역1번출구,37.65620041,127.06362152
ST-1122,1654. 당고개입구 오거리,37.66379166,127.07544708
ST-1123,1655. 공릉1단지아파트,37.63111115,127.07015991
ST-1124,1656. 중앙하이츠 아파트 입구,37.65501785,127.06750488
ST-1125,1657. 노원구청 ,37.65404892,127.05732727
ST-1127,1659. 중계동 을지중학교,37.65032959,127.07160187
ST-1128,1660. 서울시립과학관,37.64207077,127.07662201
ST-1278,1661. 당현천근린공원,37.64963913,127.06560516
ST-1279,1662. 노원역7번출구,37.65421677,127.05921173
ST-1280,1663. 동해문화예술관앞,37.61938095,127.05785370
ST-1282,1665. 양지근린공원앞,37.64699554,127.07640076
ST-1283,1666. 노원소방서인근,37.65578079,127.07177734
ST-1284,1667. 중계중학교,37.65449905,127.07438660
ST-1285,1668. 중계역 6번출구,37.64556503,127.06334686
ST-1286,1669. 중계역 3번출구,37.64352798,127.06522369
ST-1287,1670. 노원경찰서교차로,37.64340973,127.07183838
ST-1288,1671. 인덕대학교,37.62934875,127.05482483
ST-1289,1672. 상계동수락리버시티,37.68859863,127.05340576
ST-1291,1674. 서울북부고용센터앞,37.65354919,127.05808258
ST-1348,1675. 월계문화체육센터,37.62694168,127.05513000
ST-1349,1677. 육군사관학교  앞,37.62316513,127.09049988
ST-1394,1678. 성서대학교 밀알관,37.64843750,127.06444550
ST-1395,1679. 삼육대 도서관,37.64282990,127.10666656
ST-1396,1680. 삼육대 제3과학관,37.64265442,127.10838318
ST-1425,1681. 현대6차 아파트,37.64580154,127.08226013
ST-1426,1682. 중계종합사회복지관 교차로,37.65745544,127.07554626
ST-1473,1683. 노원문화예술회관,37.65045929,127.08088684
ST-1474,1684. 태릉입구역 5번출구,37.61832047,127.07563019
ST-1475,1685. 불암고등학교 앞 횡단보도,37.64818954,127.08048248
ST-1476,1686. 상계주공10단지 종합상가 앞,37.66114044,127.05805206
ST-1639,1688. 마들역 7번출구,37.66566086,127.05729675
ST-1640,1689. 마들역 3번출구,37.66524887,127.05789185
ST-1641,1690. 도봉운전면허시험장 버스정류장 옆,37.65773010,127.05931091
ST-1642,1691. 노원정보도서관,37.66070938,127.06533051
ST-1672,1692. 온곡초교 교차로,37.66418839,127.06600952
ST-1740,1693. 원자력 병원,37.62818909,127.08210754
ST-2062,1696.수락리버시티4단지,37.68645096,127.05283356
ST-2063,1697.상계주공2단지 219동,37.65024948,127.05715179
ST-613,1702. 녹천역 1번출구 앞,37.64582062,127.05042267
ST-657,1703. 도봉산광역환승센터앞 ,37.68972015,127.04519653
ST-614,1705. 도봉구청 정문앞,37.66922379,127.04651642
ST-916,1706. 방학동우체국 건너편,37.66566467,127.04267120
ST-615,1707. 도봉구민회관,37.65446091,127.03851318
ST-658,1708. 도봉보건소사거리,37.65682983,127.03984833
ST-616,1709. 쌍문역4번출구 주변,37.65012741,127.03534698
ST-1129,1713. 쌍문동 이안아파트 앞,37.65165329,127.02848816
ST-1130,1714. 도봉문화정보도서관 삼거리,37.64463043,127.04460907
ST-1131,1715. 서울특별시교육청도봉도서관,37.65317917,127.01278687
ST-1132,1716. 창동역 1번출구 건너편,37.65420151,127.05072784
ST-1135,1719. 신도봉사거리 버스정류장,37.67328262,127.04399109
ST-1136,1720. 도봉구청 옆(중랑천변),37.66867065,127.04798126
ST-1137,1721. 창동역 2번출구 ,37.65301514,127.04699707
ST-1292,1722. 창동청소년수련관,37.65779877,127.05004883
ST-1293,1723. 방학동학마을도서관,37.66207886,127.02771759
ST-1295,1725. 창1동주민센터,37.64750290,127.04331207
ST-1296,1726. 삼익세라믹아파트교차로,37.65858841,127.03520966
ST-1297,1727. 서울도봉초등학교인근,37.67867661,127.04076385
ST-1434,1728. 서울북부지방법원,37.67771912,127.04681396
ST-1461,1729. 도봉한신아파트 버스정류장,37.68400955,127.04579163
ST-1462,1730. 도봉산역 교차로 앞,37.68759155,127.04550171
ST-1463,1731. 도봉고등학교 맞은편,37.68762970,127.04221344
ST-1464,1732. 방학역사거리,37.66759872,127.04299927
ST-1465,1733. 방학사거리 (봄마당 앞),37.66297913,127.04193878
ST-1466,1734. 쌍문현대1차아파트 108동 앞,37.65814972,127.03266907
ST-1467,"1735. 도봉역 1,2번 출구사이 건너편",37.67911911,127.04498291
ST-1468,1736. 버스정류장 앞,37.65224075,127.03706360
ST-1469,1737. 신창시장,37.63970184,127.03883362
ST-1470,1738. 창동주공17단지 상가앞,37.64630890,127.05274200
ST-1638,1741. 제일강산수산입구,37.64519882,127.03298187
ST-1726,1742. 북한산 코오롱 하늘채,37.64889145,127.02301788
ST-2088,1743.창동19단지아파트 관리사무소앞,37.65039062,127.05219269
ST-2089,1744.도봉소방서 옆,37.66480255,127.04302979
ST-2094,1749. ESA아파트 상가 앞,37.66627121,127.04598999
ST-2095,1750. 창포원 남쪽 입구,37.68826675,127.04889679
ST-2096,1751. 창원초등학교 교차로,37.65212250,127.04170227
ST-2097,1752. 창동 주공 4단지 입구 옆,37.64548111,127.04857635
ST-2099,1754. 창동시장입구 사거리,37.64689636,127.03343201
ST-2101,1756.서울북부광역등기국,37.65148544,127.04431915
ST-2102,1757.솔밭공원역 1번출구 앞,37.65568542,127.01338196
ST-2103,1758.솔밭공원역 1번출구 주변,37.65727997,127.01375580
ST-2104,1759.서울북부지방법원 앞,37.67721939,127.04863739
ST-2106,1761.방학중학교 앞,37.66562271,127.03108978
ST-2107,1762.북한산 한신휴플러스APT앞,37.65533829,127.04241943
ST-2110,1765.쌍문역 1번출구 주변,37.64966965,127.03561401
ST-2112,1767.방학초등학교 앞,37.66250992,127.03327942
ST-2113,1768.신동아타워 버스정류소,37.66208267,127.02874756
ST-2115,1770.도봉한신아파트 주변,37.68473816,127.05004120
ST-2116,1771.성원APT버스정류소,37.65796661,127.03009033
ST-2117,1772.시립도봉노인복지관 버스정류소,37.65805054,127.03575897
ST-2119,1774.정의여중고 버스정류소,37.65134811,127.03472900
ST-2120,1775.신원리베르텔 앞,37.65128708,127.04554749
ST-619,1804. 독산역 2번출구 자전거주차장,37.46652985,126.88871765
ST-620,1805. 서울디지털운동장 앞,37.48228836,126.87776947
ST-621,1806. 에이스하이엔드타워9차 앞,37.48621368,126.87863922
ST-622,1808. 에이스하이엔드타워8차 앞,37.47320938,126.88494110
ST-623,1809. LG전자 별관동(호서대 벤처타워 맞은편),37.47077942,126.88515472
ST-624,1812. 갑을그레이트밸리 앞,37.47903061,126.88729858
ST-625,1814. 두산위브아파트 옆 상가건물 앞,37.47422028,126.89412689
ST-642,1819. 금천구청 앞 자전거거치대,37.45647812,126.89592743
ST-628,1820. 신한은행 시흥대로금융센터지점,37.44334030,126.90335846
ST-629,1821. 홈플러스 시흥점 맞은편 다비치안경 앞,37.45145798,126.90211487
ST-630,1822. 서울 시흥동우체국 앞,37.45299149,126.90090942
ST-631,1823. 상신정비공업 앞,37.45891190,126.89859009
ST-632,1824. 독산근린공원 입구,37.46455002,126.88372803
ST-633,1825. 한신아파트 앞 육교 아래,37.45470047,126.89105225
ST-634,1826. 한신코아 앞,37.45684052,126.88834381
ST-660,1827. 독산보도육교 앞 자전거 보관소,37.45672607,126.89306641
ST-635,1828. 한양수자인아파트 앞,37.47531891,126.89888763
ST-636,1829. 홈플러스 금천점 앞,37.46913910,126.89720154
ST-637,1830. 빅마켓 금천점 앞,37.47023010,126.89507294
ST-638,1831. 한국전력 구로금천지사 앞,37.47249985,126.89795685
ST-639,1833. 독산역 1번출구 A,37.46654129,126.89028168
ST-640,1834. 월드메르디앙 벤처센터 2차,37.47908401,126.87904358
ST-641,1835. STX V타워,37.47706985,126.88442993
ST-661,1836. 금천구립 독산도서관,37.46740341,126.90814209
ST-1140,1839. 수출의 다리 아래,37.47743607,126.88615417
ST-1141,1840. 솔브레인이엔지 뒤편,37.47555161,126.88845825
ST-1142,1841. 가산동 주민센터,37.47695160,126.89186859
ST-1143,1842. 한울중학교,37.46257401,126.90686035
ST-1144,1843. 독산고등학교,37.47709656,126.91113281
ST-1146,1845. 롯데캐슬골드파크1차 서문,37.46028900,126.89218903
ST-1147,1846. 롯데캐슬골드파크1차 동문,37.46017075,126.89604187
ST-1148,1847. 독산주공 14단지 버스정류소,37.46093369,126.88716888
ST-1149,1848. 벽산 디지털밸리 5차,37.47627640,126.88539124
ST-1276,1849. 대륭포스트타워5차,37.48135376,126.88694000
ST-1277,1850. 코오롱테크노밸리,37.48015976,126.88636780
ST-1403,1851. 가산디지털단지 9번출구 인근,37.48123169,126.88148499
ST-1534,1853. 서울디자인직업전문학교 앞,37.47248077,126.89586639
ST-1535,1854. 가산아네스트 오피스텔 앞,37.47817993,126.89740753
ST-1536,1855. 성지아파트 옆 도로변,37.45132065,126.89762115
ST-1537,1856. 모두의학교,37.47840881,126.90737152
ST-1538,1857. 주공14단지,37.46055984,126.88709259
ST-1648,"1858. 500번,507번 버스 종점 앞",37.43727112,126.90268707
ST-1734,1859. 대륭테크노타운 18차,37.46799850,126.88684082
ST-1932,1861.IBK기업은행 석수역 지점 앞,37.43698120,126.90329742
ST-1933,1862.스타즈호텔독산 빌딩 앞,37.46134567,126.89758301
ST-1934,1863.위너스 스포츠클럽 골프연습장옆,37.46053696,126.89860535
ST-1935,1864.산호시티빌 옆,37.45652008,126.89955139
ST-1936,1865.금천구청앞(M빌딩),37.45633316,126.89645386
ST-1937,1866.서울안천초등학교 옆,37.45777893,126.88942719
ST-1938,1867.대륭포스트타워6차 앞,37.48088837,126.88380432
ST-1939,1868.우리은행 시흥남자동화점 앞,37.44785309,126.90288544
ST-1940,1869.롯데캐슬골드파크3차 301동 앞,37.45901871,126.89671326
ST-1941,1870.독산3동주민센터 앞,37.47507095,126.90335846
ST-662,1901. 신도림동주민센터 앞,37.50733185,126.87973022
ST-663,1904. 도림천역 1번 출구 앞,37.51424026,126.88287354
ST-664,1906. 신도림역 1번 출구 앞,37.50971985,126.89009857
ST-665,1907. 구일우성(아) 육교 밑,37.48963165,126.87625885
ST-666,1908. 해원리바파크 육교 밑,37.49528503,126.87216187
ST-667,1910. 낙원교회 맞은편,37.49750519,126.88437653
ST-668,1911. 구로디지털단지역 앞,37.48493958,126.90132141
ST-669,1912. 한신휴아파트 앞,37.48880005,126.89066315
ST-918,1914. 대림역4번출구,37.49440384,126.89444733
ST-671,1916. 구로중학교앞,37.49414062,126.88998413
ST-673,1920. 서울미래초등학교 사거리,37.50437927,126.88829803
ST-674,1924. 삼부르네상스파크빌,37.47874069,126.89509583
ST-919,1925. 동양미래대학교 정문 옆,37.49988937,126.86769867
ST-675,1928. 고척스카이돔구장 광장,37.49946976,126.86840057
ST-676,1929. 고척근린공원 고척도서관 앞,37.50381470,126.85195923
ST-677,1930. 개봉지구대 개봉치안센터,37.49768448,126.85372925
ST-920,1931. 개봉역2번출구 A,37.49499512,126.85825348
ST-678,1933. 개봉푸르지오아파트 상가,37.50170517,126.84728241
ST-870,1936. 개봉역 1번 출구 자전거보관서쪽,37.49428177,126.85921478
ST-679,1937. 한진아파트 입구,37.48606110,126.85201263
ST-871,1941. 오류동역 2번출구,37.49367142,126.84370422
ST-872,1943. 온수역 북측,37.49279022,126.82452393
ST-873,1946. 구로역 광장,37.50311661,126.88038635
ST-874,1951. 천왕이펜하우스 4단지 후문,37.48070526,126.83895874
ST-875,1952. 천왕연지타운2단지 앞,37.48210526,126.84572601
ST-876,1953. 천왕역 4번출구 뒤,37.48638535,126.83921051
ST-936,1955. 디지털입구 교차로,37.48288345,126.90103912
ST-1218,1956. 동아1차APT105동 버스정류장(신도림중학교 방면),37.51000977,126.88204956
ST-1219,1957. 구일고등학교 정문 ,37.49340057,126.87432861
ST-1220,1958. 강서수도사업소민원센터,37.49578094,126.89012146
ST-1222,1960. 구로거리공원 동측(신도림역 방면),37.50284958,126.88948059
ST-1223,1961. 신도림테크노근린공원,37.50818253,126.89133453
ST-1224,1962. 가리봉동주민센터,37.48160172,126.89279938
ST-1226,1964. 원메디타운 앞,37.49789047,126.86450195
ST-1227,1965. 삼환로즈빌아파트 105동 옆,37.49724197,126.85912323
ST-1228,1966. 한마을아파트 정문상가,37.49649811,126.86309814
ST-1229,1967. 참새공원(백곡경노당),37.50513840,126.84433746
ST-1231,1969. 궁동생태공원,37.50190353,126.82896423
ST-1233,1971. 오정초교 앞 보도육교,37.49072266,126.82639313
ST-1235,1973. 오리로와 서해안도로 교차로 앞,37.48859787,126.83649445
ST-1236,1974. 신도림2차e편한세상아파트 203동 앞,37.50518036,126.88253784
ST-1237,1975. 대림역 1번 출입구 밑,37.49256516,126.89475250
ST-1238,1976. 남구로역 5번 출입구 앞,37.48567963,126.88670349
ST-1239,1977. 천왕역 1번 출입구 앞,37.48620987,126.83882141
ST-1243,1981. 천왕지구삼거리 앞,37.47943115,126.84269714
ST-1273,1983. 구로동롯데아파트,37.50254822,126.88388062
ST-1275,1985. 구로도서관,37.49851608,126.89199066
ST-1521,1986. 태평양물산,37.48485947,126.89518738
ST-1522,1987. 개봉아이파크아파트 앞,37.49034119,126.86093140
ST-1523,1988. 고척LIGA아파트 앞,37.50605011,126.86078644
ST-1526,1991. 오류동역 맞은편,37.49676132,126.84496307
ST-1527,1992. 구로구배드민턴실내체육관 앞,37.49179840,126.83242035
ST-1528,1993. 금강수목원아파트 앞,37.48937988,126.83419800
ST-1529,1994. 삼성전자 물류센터 앞,37.49699783,126.87178040
ST-1531,1996. 구일역 1번 출입구 앞,37.49539948,126.87100983
ST-1696,1998. 고척교 교차로,37.49856949,126.87152100
ST-1732,1999. 수궁동 성당 주변,37.49525833,126.83065796
ST-1733,2000. 신도림4차 e편한세상 아파트 1109동 앞,37.51232910,126.88683319
