from_node,to_node,distance,route_id,bus_number,from_ars_id
118000012,118000011,453.3588800009672,100100285,5633,19012
118000011,118000010,601.6843199076249,100100285,5633,19011
118000010,118000009,509.11897634303597,100100285,5633,19010
118000009,116000013,535.7007181074297,100100285,5633,19009
116000013,117000109,510.26049820565964,100100285,5633,17013
117000109,117000107,391.6653988016434,100100285,5633,18195
117000107,117000140,176.13075507793374,100100285,5633,18193
117000140,117000105,276.93737551945424,100100285,5633,18228
117000105,117000103,268.9114935708682,100100285,5633,18191
117000103,117000098,376.0932710226141,100100285,5633,18189
117000098,117000096,383.3919805362511,100100285,5633,18184
117000096,117000094,323.73119418555495,100100285,5633,18182
117000094,117000092,254.01593021394294,100100285,5633,18180
117000092,117000090,312.70948287299933,100100285,5633,18178
117000090,117000087,384.27776588244507,100100285,5633,18176
117000087,117000085,306.1727831974567,100100285,5633,18173
117000085,117000077,270.0024675366478,100100285,5633,18171
117000077,117000048,474.99957706760176,100100285,5633,18163
117000048,213000453,783.2484517544125,100100285,5633,18134
213000453,213000308,341.41988842470107,100100285,5633,38676
213000308,213000315,301.9758858243214,100100285,5633,38677
213000315,213000306,219.2547234999615,100100285,5633,38678
213000306,213000304,437.2703730537966,100100285,5633,38650
213000304,213000303,450.6658456241933,100100285,5633,38648
213000303,213000366,502.44385180535994,100100285,5633,38188
213000366,213000298,282.2691780483528,100100285,5633,38514
213000298,213000297,203.84390709637483,100100285,5633,38203
213000297,213000200,241.54872126579863,100100285,5633,38198
213000200,213000107,217.84654056390744,100100285,5633,38222
213000107,213000106,437.6874521515988,100100285,5633,38221
213000106,213000105,372.8316501499629,100100285,5633,38220
213000105,213000232,497.76440103022253,100100285,5633,38621
213000232,213000386,375.7683702668724,100100285,5633,38227
213000386,213000406,668.1455877177931,100100285,5633,38200
213000406,213000436,674.332969935494,100100285,5633,38628
213000436,213000295,1606.9748569412973,100100285,5633,14442
213000295,213000293,664.1308316941809,100100285,5633,38252
213000293,213000213,1081.2580403662198,100100285,5633,38236
213000213,213000212,845.049017658008,100100285,5633,38237
213000212,213000211,338.4922650944331,100100285,5633,38239
213000211,213000491,726.1057050954557,100100285,5633,38241
213000491,213000493,579.1920809396502,100100285,5633,38231
117000123,117000124,273.9466320004646,100100286,5712,18209
117000124,117000028,365.00471573399636,100100286,5712,18210
117000028,116000635,283.6002794719326,100100286,5712,18114
116000635,116000045,352.5641134607211,100100286,5712,17389
116000045,116000048,367.33950868939235,100100286,5712,17131
116000048,116000049,221.13261289316227,100100286,5712,17134
116000049,116000051,257.34153073766015,100100286,5712,17135
116000051,116000053,403.1116434125748,100100286,5712,17137
116000053,116000056,451.4753674355341,100100286,5712,17139
116000056,116000563,232.23033294062074,100100286,5712,17142
116000563,116000005,774.4686917166266,100100286,5712,17310
116000005,116000007,591.9917804678757,100100286,5712,17005
116000007,116000136,376.3434686533183,100100286,5712,17007
116000136,116000134,412.82644718721275,100100286,5712,17227
116000134,114000128,423.97273544929163,100100286,5712,17225
114000128,114000127,301.6137918433389,100100286,5712,15231
114000127,114000130,560.3342814935992,100100286,5712,15230
114000130,114000426,342.9821965058678,100100286,5712,15233
114000426,114000148,265.51343765690467,100100286,5712,15232
114000148,114000179,360.608239799248,100100286,5712,15251
114000179,114000185,311.24862446996406,100100286,5712,15282
114000185,115000094,813.8550783497265,100100286,5712,15288
115000094,115000096,392.5871176546852,100100286,5712,16191
115000096,115000099,409.58592807286664,100100286,5712,16193
115000099,115000100,305.11149218627764,100100286,5712,16196
115000100,115000106,259.59980619252235,100100286,5712,16197
115000106,115000109,320.09456523661277,100100286,5712,16203
115000109,115000050,325.4452457643017,100100286,5712,16206
115000050,115000047,353.42231118344023,100100286,5712,16146
115000047,115000046,426.26631026705286,100100286,5712,16143
115000046,115000043,438.94540158863686,100100286,5712,16142
115000043,115000589,423.40744762898026,100100286,5712,16139
115000589,115000006,636.6589792420799,100100286,5712,16008
115000006,115000004,723.1417880400965,100100286,5712,16006
115000004,115000002,707.2905296010678,100100286,5712,16004
115000002,118000132,747.9368656215996,100100286,5712,16002
118000132,118000133,724.0696843461586,100100286,5712,19217
118000133,118000129,439.3539947986452,100100286,5712,19218
118000129,118000489,629.2648289033401,100100286,5712,19214
118000489,113000508,1184.7246896533968,100100286,5712,19846
113000508,113000424,286.0358597984297,100100286,5712,14098
113000424,113000423,776.6991421027083,100100286,5712,14011
113000423,113000505,267.8186670049669,100100286,5712,14013
113000505,113000422,211.3917134516476,100100286,5712,14096
113000422,113000506,311.4031759074918,100100286,5712,14015
113000506,113000414,204.5821134939308,100100286,5712,14097
113000414,113000413,515.9899098522665,100100286,5712,14016
113000413,113000509,457.26425586814463,100100286,5712,14014
113000509,113000412,295.4350771099021,100100286,5712,14099
113000412,118000490,1569.6875470606965,100100286,5712,14012
118000490,118000131,585.0955672920579,100100286,5712,19848
118000131,118000619,471.320498345868,100100286,5712,19216
118000619,118000130,641.7439545310992,100100286,5712,19134
118000130,115000001,725.7405426517648,100100286,5712,19215
115000001,115000003,669.4037523763335,100100286,5712,16001
115000003,115000005,752.1620582937173,100100286,5712,16003
115000005,115000588,578.2706423131317,100100286,5712,16005
115000588,115000044,532.8538394397426,100100286,5712,16007
115000044,115000045,311.49512718817476,100100286,5712,16140
115000045,115000048,586.4791562715936,100100286,5712,16141
115000048,115000049,349.5642536205595,100100286,5712,16144
115000049,115000108,318.1341007186529,100100286,5712,16145
115000108,115000107,226.79084548648828,100100286,5712,16205
115000107,115000101,286.42432558833434,100100286,5712,16204
115000101,115000648,314.68280172176907,100100286,5712,16198
115000648,115000098,214.56395097488743,100100286,5712,16707
115000098,115000097,178.31834287166367,100100286,5712,16195
115000097,115000945,265.3216143167451,100100286,5712,16194
115000945,115000095,214.49928908547153,100100286,5712,16201
115000095,115000089,277.73258300148296,100100286,5712,16192
115000089,114000206,618.2837509466457,100100286,5712,16186
114000206,114000121,215.5516765606485,100100286,5712,15310
114000121,114000199,384.8990075794364,100100286,5712,15224
114000199,114000198,266.93577365572696,100100286,5712,15303
114000198,114000204,295.4465897299362,100100286,5712,15302
114000204,114000122,236.4746658845064,100100286,5712,15308
114000122,114000293,368.98651042720167,100100286,5712,15225
114000293,116000133,318.0724315708371,100100286,5712,15412
116000133,116000135,543.7876482101916,100100286,5712,17223
116000135,116000137,265.9105108549803,100100286,5712,17226
116000137,116000008,376.8612247828379,100100286,5712,17228
116000008,116000006,663.6643924432927,100100286,5712,17008
116000006,116000057,688.6494433098857,100100286,5712,17006
116000057,116000055,311.3399743512266,100100286,5712,17143
116000055,116000054,330.561541481799,100100286,5712,17141
116000054,116000052,448.2471560018003,100100286,5712,17140
116000052,116000050,219.08129017232622,100100286,5712,17138
116000050,116000047,447.14837265551324,100100286,5712,17136
116000047,116000046,204.9818071660157,100100286,5712,17133
116000046,116000615,235.11816890123734,100100286,5712,17132
116000615,117000138,150.2270847302293,100100286,5712,18227
209000202,209000266,156.6894903886268,100100287,5713,10195
209000266,209000267,256.61983502059945,100100287,5713,56018
209000267,209000268,354.9742231802528,100100287,5713,56014
209000268,209000048,350.847708291325,100100287,5713,56015
209000048,209000047,348.78620300152653,100100287,5713,56011
209000047,209000229,150.859717443865,100100287,5713,56608
209000229,209000046,371.51518975908607,100100287,5713,56010
209000046,209000045,231.8625958604577,100100287,5713,56001
209000045,209000399,342.49172755195013,100100287,5713,56006
209000399,209000003,306.441823218672,100100287,5713,56506
209000003,208000045,837.8722716174386,100100287,5713,56574
208000045,208000233,563.410907299147,100100287,5713,57132
208000233,208000292,211.28498226520404,100100287,5713,57134
208000292,208000043,282.80815955867496,100100287,5713,57136
208000043,208000042,328.838166262195,100100287,5713,57138
208000042,208000041,503.5430368433483,100100287,5713,57005
208000041,208000040,429.5145786195534,100100287,5713,57048
208000040,208000116,834.1573947984048,100100287,5713,57050
208000116,208000037,434.4977167781618,100100287,5713,57605
208000037,117000013,738.4690199537753,100100287,5713,18777
117000013,117000011,851.5577701262735,100100287,5713,18013
117000011,117000009,503.2624717366606,100100287,5713,18011
117000009,117000007,818.9239943378863,100100287,5713,18009
117000007,117000005,502.3584902381906,100100287,5713,18007
117000005,117000003,599.0179197024535,100100287,5713,18005
117000003,117000001,712.2880108569531,100100287,5713,18003
117000001,120000001,1009.7520224632182,100100287,5713,18001
120000001,119000001,330.6644582056868,100100287,5713,21001
119000001,119000002,505.50842657780777,100100287,5713,20001
119000002,118000162,549.0820956071303,100100287,5713,20002
118000162,118000163,369.749377294961,100100287,5713,19247
118000163,118000164,357.49598447046856,100100287,5713,19248
118000164,118000154,412.57229090603755,100100287,5713,19249
118000154,118000153,510.4813260602154,100100287,5713,19239
118000153,118000017,472.4920618637101,100100287,5713,19238
118000017,118000076,1114.4487697599577,100100287,5713,19102
118000076,118000072,739.9019508218704,100100287,5713,19161
118000072,118000074,333.52173898191063,100100287,5713,19157
118000074,118000055,302.4576488469581,100100287,5713,19159
118000055,118000052,933.6253597175032,100100287,5713,19140
118000052,113000109,2007.3844608676288,100100287,5713,19137
113000109,113000111,295.88255265949414,100100287,5713,14200
113000111,113000114,442.4189368448904,100100287,5713,14202
113000114,113000419,455.51478213058743,100100287,5713,14205
113000419,112000128,349.8117945393651,100100287,5713,14063
112000128,112000059,377.0512729003925,100100287,5713,13211
112000059,113000113,515.3220857848202,100100287,5713,13142
113000113,113000112,410.3271775303742,100100287,5713,14204
113000112,113000110,281.92095251405595,100100287,5713,14203
113000110,118000051,2016.1134582619673,100100287,5713,14201
118000051,118000053,316.5832162801527,100100287,5713,19136
118000053,118000054,391.25426312051155,100100287,5713,19138
118000054,118000075,168.4030466319622,100100287,5713,19139
118000075,118000073,432.021381424702,100100287,5713,19160
118000073,118000203,338.4800617825671,100100287,5713,19158
118000203,118000067,265.23444442654466,100100287,5713,19290
118000067,118000018,1210.087825659489,100100287,5713,19152
118000018,118000016,345.6048405946289,100100287,5713,19103
118000016,118000147,336.2801297006049,100100287,5713,19101
118000147,118000209,327.6943190799238,100100287,5713,19232
118000209,118000148,335.9339163558017,100100287,5713,19297
118000148,118000156,222.5535982503774,100100287,5713,19233
118000156,118000173,603.0163228108363,100100287,5713,19241
118000173,118000010,575.1499878257117,100100287,5713,19258
118000010,118000009,509.11897634303597,100100287,5713,19010
118000009,116000013,535.7007181074297,100100287,5713,19009
116000013,117000002,1047.2651607308396,100100287,5713,17013
117000002,117000004,434.39741477240347,100100287,5713,18002
117000004,117000006,591.4728339458658,100100287,5713,18004
117000006,117000008,793.5030951462984,100100287,5713,18006
117000008,117000010,552.6763110390116,100100287,5713,18008
117000010,117000012,467.1116657587244,100100287,5713,18010
117000012,117000014,903.8312107025687,100100287,5713,18012
117000014,117000310,680.2374570415792,100100287,5713,18014
117000310,208000094,421.13594173247066,100100287,5713,18776
208000094,208000034,1344.8116752818423,100100287,5713,57604
208000034,208000033,551.0010430749655,100100287,5713,57055
208000033,208000032,426.08498685268853,100100287,5713,57051
208000032,208000031,241.39943851505555,100100287,5713,57137
208000031,208000030,701.9085712105044,100100287,5713,57135
208000030,209000002,819.820887155595,100100287,5713,57133
209000002,209000275,411.7605362036153,100100287,5713,56575
209000275,209000043,401.6884648285113,100100287,5713,56507
209000043,209000042,217.97418680728947,100100287,5713,56007
209000042,209000041,337.6015411618846,100100287,5713,56004
209000041,209000201,352.75634470252584,100100287,5713,56009
209000201,209000260,530.3011727704728,100100287,5713,10193
209000260,209000261,219.2783768457122,100100287,5713,56021
209000261,209000262,163.08112719036944,100100287,5713,56028
209000262,209000263,242.718132918901,100100287,5713,56012
209000263,209000264,228.2931008411616,100100287,5713,56017
213000455,213000075,201.79379754285466,100100288,5714,38629
213000075,213000115,268.08943768372967,100100288,5714,38626
213000115,213000092,238.73066351773707,100100288,5714,38137
213000092,213000091,197.91912811586923,100100288,5714,38154
213000091,213000103,368.68904930747556,100100288,5714,38153
213000103,213000102,447.13214767013073,100100288,5714,38159
213000102,213000101,306.65901898661303,100100288,5714,38171
213000101,213000133,282.2744132168427,100100288,5714,38149
213000133,213000341,336.4757679845949,100100288,5714,38144
213000341,213000132,300.21429228025636,100100288,5714,38642
213000132,213000130,362.96102932358167,100100288,5714,38134
213000130,213000165,153.87919988088808,100100288,5714,38112
213000165,213000310,277.82851480301383,100100288,5714,38115
213000310,213000163,177.038928799259,100100288,5714,38114
213000163,117000026,673.1801090106297,100100288,5714,38116
117000026,117000028,613.6526337636193,100100288,5714,18112
117000028,116000635,283.6002794719326,100100288,5714,18114
116000635,116000045,352.5641134607211,100100288,5714,17389
116000045,116000048,367.33950868939235,100100288,5714,17131
116000048,116000049,221.13261289316227,100100288,5714,17134
116000049,116000051,257.34153073766015,100100288,5714,17135
116000051,116000053,403.1116434125748,100100288,5714,17137
116000053,116000056,451.4753674355341,100100288,5714,17139
116000056,116000059,364.9049287835962,100100288,5714,17142
116000059,116000068,412.51047789665995,100100288,5714,17145
116000068,116000066,320.08531978484007,100100288,5714,17154
116000066,116000002,424.716286975074,100100288,5714,17152
116000002,118000001,552.4341623890505,100100288,5714,17002
118000001,118000003,723.0205899528917,100100288,5714,19001
118000003,118000027,558.2522826648928,100100288,5714,19003
118000027,118000019,491.9974163198563,100100288,5714,19112
118000019,118000037,339.3337393895245,100100288,5714,19104
118000037,118000041,461.498699823841,100100288,5714,19122
118000041,118000090,507.5612886197712,100100288,5714,19126
118000090,118000087,319.3364454103599,100100288,5714,19175
118000087,118000193,838.2000860428334,100100288,5714,19172
118000193,113000508,901.5675961726471,100100288,5714,19278
113000508,113000424,286.0358597984297,100100288,5714,14098
113000424,113000423,776.6991421027083,100100288,5714,14011
113000423,113000505,267.8186670049669,100100288,5714,14013
113000505,113000422,211.3917134516476,100100288,5714,14096
113000422,113000421,475.1162660495001,100100288,5714,14015
113000421,113000420,712.5613662618517,100100288,5714,14061
113000420,113000419,383.5416804685055,100100288,5714,14062
113000419,113000116,410.971104910962,100100288,5714,14063
113000116,113000117,104.87106496708309,100100288,5714,14207
113000117,113000119,207.5192649472803,100100288,5714,14208
113000119,113000121,426.314467844104,100100288,5714,14210
113000121,113000472,229.77711884384163,100100288,5714,14212
113000472,113000082,236.81020419340138,100100288,5714,14213
113000082,113000079,291.2204354272578,100100288,5714,14173
113000079,113000078,276.55853459439277,100100288,5714,14170
113000078,113000416,366.257723803602,100100288,5714,14169
113000416,113000415,481.93883747686215,100100288,5714,13021
113000415,113000506,331.83123004292173,100100288,5714,13019
113000506,113000414,204.5821134939308,100100288,5714,14097
113000414,113000413,515.9899098522665,100100288,5714,14016
113000413,113000509,457.26425586814463,100100288,5714,14014
113000509,113000412,295.4350771099021,100100288,5714,14099
113000412,118000192,1278.582510221904,100100288,5714,14012
118000192,118000088,859.714284207551,100100288,5714,19277
118000088,118000089,406.31097079489814,100100288,5714,19173
118000089,118000040,479.4598727357784,100100288,5714,19174
118000040,118000036,507.59979102613494,100100288,5714,19125
118000036,118000035,358.70345361064045,100100288,5714,19121
118000035,118000465,458.3076118682938,100100288,5714,19120
118000465,118000004,654.9268698473464,100100288,5714,19821
118000004,118000002,727.6810036191789,100100288,5714,19004
118000002,116000001,321.87667217174004,100100288,5714,19002
116000001,116000067,512.8365154778293,100100288,5714,17001
116000067,116000069,311.64231620802906,100100288,5714,17153
116000069,116000057,586.3883607982742,100100288,5714,17155
116000057,116000055,311.3399743512266,100100288,5714,17143
116000055,116000054,330.561541481799,100100288,5714,17141
116000054,116000052,448.2471560018003,100100288,5714,17140
116000052,116000050,219.08129017232622,100100288,5714,17138
116000050,116000047,447.14837265551324,100100288,5714,17136
116000047,116000046,204.9818071660157,100100288,5714,17133
116000046,117000027,478.0496700934149,100100288,5714,17132
117000027,117000025,745.8216340779519,100100288,5714,18113
117000025,213000124,652.1657473455502,100100288,5714,18111
213000124,213000123,362.4184604582923,100100288,5714,38113
213000123,213000122,216.68455439456355,100100288,5714,38110
213000122,213000120,365.5131684810495,100100288,5714,38122
213000120,213000340,425.830049215264,100100288,5714,38140
213000340,213000119,251.36390267325223,100100288,5714,38643
213000119,213000192,323.62029925077337,100100288,5714,38614
213000192,213000191,258.42144939749204,100100288,5714,38145
213000191,213000190,441.5374466041336,100100288,5714,38170
213000190,213000086,319.5485511617599,100100288,5714,38155
213000086,213000234,211.43118585249366,100100288,5714,38165
213000234,213000085,206.47663917393123,100100288,5714,38155
213000085,213000074,354.42678183203736,100100288,5714,38164
213000074,213000456,233.78572004881286,100100288,5714,38142
114000190,114000189,237.667151952177,100100289,6211,15293
114000189,114000119,380.97918033195185,100100289,6211,15292
114000119,114000118,246.23338048597864,100100289,6211,15222
114000118,114000117,345.5319181925513,100100289,6211,15221
114000117,114000116,394.07887796052523,100100289,6211,15220
114000116,114000171,393.191286817496,100100289,6211,15219
114000171,114000170,507.5299890500572,100100289,6211,15274
114000170,114000169,280.1478340370574,100100289,6211,15273
114000169,114000162,355.08077155862264,100100289,6211,15272
114000162,114000161,515.0817221802027,100100289,6211,15265
114000161,114000070,364.9850835130441,100100289,6211,15264
114000070,118000119,641.0204352185189,100100289,6211,15173
118000119,118000118,296.3706114359967,100100289,6211,19204
118000118,118000081,424.13844654612154,100100289,6211,19203
118000081,118000079,302.2973071395016,100100289,6211,19166
118000079,118000227,460.63818318537676,100100289,6211,19164
118000227,118000205,278.30122215372194,100100289,6211,19318
118000205,118000102,805.2167622329391,100100289,6211,19293
118000102,118000233,281.2575679363621,100100289,6211,19187
118000233,118000151,463.33030539018523,100100289,6211,19324
118000151,118000155,376.01949655364393,100100289,6211,19236
118000155,118000143,454.9176460779534,100100289,6211,19240
118000143,118000141,371.82226682308686,100100289,6211,19228
118000141,118000015,436.3678422024659,100100289,6211,19226
118000015,119000007,586.0465556108065,100100289,6211,19015
119000007,119000009,619.7027224692044,100100289,6211,20007
119000009,119000011,473.5715907374834,100100289,6211,20009
119000011,119000013,490.7536871227808,100100289,6211,20011
119000013,102000248,999.5159941212993,100100289,6211,20013
102000248,102000246,476.0154641938686,100100289,6211,3341
102000246,102000120,413.1545159535745,100100289,6211,3339
102000120,102000122,220.25304386718386,100100289,6211,3214
102000122,102000124,392.7673673063343,100100289,6211,3216
102000124,102000126,334.3253487802795,100100289,6211,3218
102000126,102000128,204.12342801348336,100100289,6211,3220
102000128,102000130,254.09376007997736,100100289,6211,3222
102000130,102000132,375.4428796390658,100100289,6211,3224
102000132,102000063,494.41890771397806,100100289,6211,3226
102000063,102000178,306.7955699231036,100100289,6211,3157
102000178,102000180,309.7346199945466,100100289,6211,3272
102000180,102000192,1467.7964242281214,100100289,6211,3274
102000192,102000068,666.6963626980503,100100289,6211,3286
102000068,102000066,602.8098593042189,100100289,6211,3162
102000066,101000132,714.6767370320308,100100289,6211,3160
101000132,101000095,320.5906145678401,100100289,6211,2237
101000095,101000094,319.20580728552017,100100289,6211,2197
101000094,101000090,370.90133440995595,100100289,6211,2196
101000090,101000087,390.7826216142788,100100289,6211,2192
101000087,101000086,412.35033858937226,100100289,6211,2189
101000086,101000082,517.7631747259654,100100289,6211,2188
101000082,103000007,391.08540740678535,100100289,6211,2182
103000007,103000010,138.79446884603078,100100289,6211,4104
103000010,103000150,282.8179718516495,100100289,6211,4108
103000150,103000016,237.25527947070387,100100289,6211,4252
103000016,103000005,172.7836396891328,100100289,6211,4114
103000005,103000006,346.367253944452,100100289,6211,4102
103000006,101000083,235.10633210659188,100100289,6211,4103
101000083,101000085,697.8772309896572,100100289,6211,2183
101000085,101000088,433.6743793315885,100100289,6211,2187
101000088,101000089,423.1339128534661,100100289,6211,2190
101000089,101000093,234.93552995341432,100100289,6211,2191
101000093,101000096,463.1012013216021,100100289,6211,2195
101000096,101000131,295.40655960322823,100100289,6211,2198
101000131,102000064,404.3022544568386,100100289,6211,2236
102000064,102000067,520.8826040841766,100100289,6211,3158
102000067,102000071,670.8969660774395,100100289,6211,3161
102000071,102000191,483.67477766410576,100100289,6211,3165
102000191,102000230,391.6219212495233,100100289,6211,3285
102000230,102000182,464.23148315140537,100100289,6211,3324
102000182,102000181,585.5984107072719,100100289,6211,3276
102000181,102000179,213.76142673179874,100100289,6211,3275
102000179,102000173,439.669354484711,100100289,6211,3273
102000173,102000231,57.00237940713373,100100289,6211,3267
102000231,102000131,452.2044733240077,100100289,6211,3325
102000131,102000129,567.2409847502543,100100289,6211,3225
102000129,102000127,113.27668840098787,100100289,6211,3223
102000127,102000125,285.5102445895008,100100289,6211,3221
102000125,102000123,247.98790818740295,100100289,6211,3219
102000123,102000121,397.4827107464364,100100289,6211,3217
102000121,102000245,592.5363179875322,100100289,6211,3215
102000245,102000247,466.78093044061546,100100289,6211,3338
102000247,119000014,858.8292601189285,100100289,6211,3340
119000014,119000012,564.6855388051574,100100289,6211,20014
119000012,119000010,517.1004078815877,100100289,6211,20012
119000010,119000008,573.230994265368,100100289,6211,20010
119000008,118000525,728.6333073967977,100100289,6211,20008
118000525,118000145,697.747367996351,100100289,6211,19430
118000145,118000146,285.80358478772644,100100289,6211,19230
118000146,118000099,541.2425083545498,100100289,6211,19231
118000099,118000232,436.226326875075,100100289,6211,19184
118000232,118000101,270.565162551181,100100289,6211,19323
118000101,118000204,790.3823946980029,100100289,6211,19186
118000204,118000214,268.5202754406134,100100289,6211,19292
118000214,118000228,311.23751616434186,100100289,6211,19305
118000228,118000080,434.89014989002294,100100289,6211,19319
118000080,118000117,323.93263286603525,100100289,6211,19165
118000117,118000120,298.4355066781729,100100289,6211,19202
118000120,114000065,721.8795331799371,100100289,6211,19205
114000065,114000064,314.8641112912589,100100289,6211,15168
114000064,114000063,409.3758022694842,100100289,6211,15167
114000063,114000182,527.2669628446861,100100289,6211,15166
114000182,114000183,213.6957957863888,100100289,6211,15285
114000183,114000184,573.4985232343951,100100289,6211,15286
114000184,114000207,409.99985326276135,100100289,6211,15287
114000207,114000208,316.44476186884987,100100289,6211,15311
114000208,114000209,403.1349344378289,100100289,6211,15312
114000209,114000210,269.4990484870168,100100289,6211,15313
114000210,114000192,262.5486814815462,100100289,6211,15314
114000192,114000193,263.76454418143635,100100289,6211,15295
114000124,114000123,362.45992282499174,100100290,6411,15227
114000123,114000122,161.5242328498951,100100290,6411,15226
114000122,114000293,368.98651042720167,100100290,6411,15225
114000293,114000102,478.9363009019142,100100290,6411,15412
114000102,114000100,246.1011814103566,100100290,6411,15205
114000100,114000098,314.1208860977768,100100290,6411,15203
114000098,114000095,179.86153674545147,100100290,6411,15201
114000095,116000063,1021.8069085997416,100100290,6411,15198
116000063,116000068,445.4131965159417,100100290,6411,17149
116000068,116000066,320.08531978484007,100100290,6411,17154
116000066,116000017,426.01532658798715,100100290,6411,17152
116000017,116000016,283.2328112703386,100100290,6411,17103
116000016,116000018,278.9887284649692,100100290,6411,17102
116000018,116000020,282.2408975016839,100100290,6411,17104
116000020,116000022,421.12416850804846,100100290,6411,17106
116000022,116000024,298.59169058607375,100100290,6411,17108
116000024,116000026,428.4242412977349,100100290,6411,17110
116000026,116000052,623.035228845809,100100290,6411,17112
116000052,116000050,219.08129017232622,100100290,6411,17138
116000050,116000034,356.6021653910702,100100290,6411,17136
116000034,116000033,358.72612008024447,100100290,6411,17120
116000033,116000030,343.78890079950844,100100290,6411,17119
116000030,116000028,199.60358264971666,100100290,6411,17116
116000028,118000179,291.8853277411118,100100290,6411,17114
118000179,118000180,304.1211115684819,100100290,6411,19264
118000180,118000184,310.0912882100114,100100290,6411,19265
118000184,118000160,329.8106527724382,100100290,6411,19269
118000160,118000159,289.8015983363097,100100290,6411,19245
118000159,118000164,316.80077176572775,100100290,6411,19244
118000164,118000154,412.57229090603755,100100290,6411,19249
118000154,118000153,510.4813260602154,100100290,6411,19239
118000153,118000155,148.92348489496612,100100290,6411,19238
118000155,118000143,454.9176460779534,100100290,6411,19240
118000143,118000141,371.82226682308686,100100290,6411,19228
118000141,118000015,436.3678422024659,100100290,6411,19226
118000015,119000007,586.0465556108065,100100290,6411,19015
119000007,119000009,619.7027224692044,100100290,6411,20007
119000009,119000011,473.5715907374834,100100290,6411,20009
119000011,119000013,490.7536871227808,100100290,6411,20011
119000013,119000294,364.2301587407962,100100290,6411,20013
119000294,119000030,659.1273792746912,100100290,6411,20250
119000030,119000033,589.2443628627219,100100290,6411,20123
119000033,119000036,256.72214779551194,100100290,6411,20126
119000036,119000039,391.9689153845075,100100290,6411,20129
119000039,119000040,547.1424353492723,100100290,6411,20132
119000040,121000024,1080.8060624934226,100100290,6411,20133
121000024,121000022,517.5318922582328,100100290,6411,22024
121000022,121000020,870.9228173703201,100100290,6411,22022
121000020,121000018,681.4114728470591,100100290,6411,22020
121000018,121000114,755.2190423328858,100100290,6411,22018
121000114,122000017,308.5905540518039,100100290,6411,22190
122000017,122000018,722.894777827948,100100290,6411,23117
122000018,122000041,441.3052020868127,100100290,6411,23118
122000041,122000042,275.69936078430544,100100290,6411,23141
122000042,122000170,474.4811033726772,100100290,6411,23142
122000170,122000172,304.23573313563037,100100290,6411,23273
122000172,122000173,518.0434186869749,100100290,6411,23275
122000173,122000174,467.9778514721329,100100290,6411,23276
122000174,122000175,249.55096013671874,100100290,6411,23277
122000175,122000169,390.9246637004363,100100290,6411,23278
122000169,122000039,479.3047619046805,100100290,6411,23272
122000039,122000047,482.61011429646805,100100290,6411,23139
122000047,122000015,470.57635299065294,100100290,6411,23147
122000015,122000016,584.5539007393656,100100290,6411,23115
122000016,121000107,386.0185354299836,100100290,6411,23116
121000107,121000017,697.4232666800956,100100290,6411,22183
121000017,121000019,647.6449680067085,100100290,6411,22017
121000019,121000021,890.6012408466411,100100290,6411,22019
121000021,121000023,528.6322649696509,100100290,6411,22021
121000023,119000041,1182.3133423436384,100100290,6411,22023
119000041,119000038,525.2415690543755,100100290,6411,20134
119000038,119000037,286.1584533130092,100100290,6411,20131
119000037,119000034,293.1974423631733,100100290,6411,20130
119000034,119000031,586.657074798779,100100290,6411,20127
119000031,119000014,915.4602585563935,100100290,6411,20124
119000014,119000012,564.6855388051574,100100290,6411,20014
119000012,119000010,517.1004078815877,100100290,6411,20012
119000010,119000008,573.230994265368,100100290,6411,20010
119000008,118000525,728.6333073967977,100100290,6411,20008
118000525,118000145,697.747367996351,100100290,6411,19430
118000145,118000146,285.80358478772644,100100290,6411,19230
118000146,118000147,323.32247071781984,100100290,6411,19231
118000147,118000209,327.6943190799238,100100290,6411,19232
118000209,118000148,335.9339163558017,100100290,6411,19297
118000148,118000156,222.5535982503774,100100290,6411,19233
118000156,118000161,555.9516725938779,100100290,6411,19241
118000161,118000187,306.9860018616451,100100290,6411,19246
118000187,118000186,414.2958262813709,100100290,6411,19272
118000186,118000185,235.62617454125754,100100290,6411,19271
118000185,116000029,312.5901336422301,100100290,6411,19270
116000029,116000031,165.46785679480575,100100290,6411,17115
116000031,116000032,253.18542507583797,100100290,6411,17117
116000032,116000158,178.37571364706974,100100290,6411,17118
116000158,116000035,327.9238440809639,100100290,6411,17252
116000035,116000048,112.99007607770479,100100290,6411,17121
116000048,116000049,221.13261289316227,100100290,6411,17134
116000049,116000051,257.34153073766015,100100290,6411,17135
116000051,116000027,333.1225554941561,100100290,6411,17137
116000027,116000025,331.2079577053318,100100290,6411,17113
116000025,116000023,391.74787347393067,100100290,6411,17111
116000023,116000021,379.5189347553276,100100290,6411,17109
116000021,116000019,332.0091182092243,100100290,6411,17107
116000019,116000017,293.3434440352716,100100290,6411,17105
116000017,116000016,283.2328112703386,100100290,6411,17103
116000016,116000018,278.9887284649692,100100290,6411,17102
116000018,116000003,468.7631854534215,100100290,6411,17104
116000003,116000060,512.4045308385855,100100290,6411,17003
116000060,116000062,244.66341331034255,100100290,6411,17146
116000062,114000096,992.4191462323727,100100290,6411,17148
114000096,114000097,245.54246898074115,100100290,6411,15199
114000097,114000101,380.6629115243947,100100290,6411,15200
